Timestamp (seconds),system activated, Acceleration in X (Gs),Acceleration in Y (Gs), Altitude (meters),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Event type,level
166.87,1,0.015,0.004,0.004,0.006,0.007,0.009,-1.586,-0.007,0.186,0,0
166.97,1,0.011,0.021,-0.022,0.013,0.013,-0.008,-1.585,-0.01,0.185,0,0
167.07,1,-0.003,0.015,-0.042,0.004,0.016,-0.025,-1.583,-0.014,0.184,0,0
167.17,1,0.018,0.007,-0.041,0.007,0.019,-0.036,-1.577,-0.02,0.183,0,0
167.27,1,0.014,0.023,-0.06,0.014,0.009,-0.046,-1.573,-0.021,0.182,0,0
167.37,1,0.007,0.015,-0.043,0.009,0.011,-0.05,-1.573,-0.021,0.18,0,0
167.48,1,0.003,0.023,-0.051,0.005,0.02,-0.049,-1.573,-0.022,0.179,0,0
167.58,1,-0.022,-0.024,-0.035,-0.005,0,-0.044,-1.573,-0.021,0.178,0,0
167.67,1,-0.053,-0.072,-0.045,-0.026,-0.029,-0.044,-1.573,-0.021,0.177,0,0
167.77,1,-0.008,-0.002,-0.023,-0.025,-0.027,-0.034,-1.574,-0.021,0.177,0,0
167.87,1,0.036,0.009,-0.014,0.001,-0.008,-0.022,-1.573,-0.021,0.177,0,0
167.97,1,0.024,-0.017,-0.024,0.023,-0.011,-0.021,-1.573,-0.02,0.177,0,0
168.07,1,-0.009,-0.025,-0.006,0.008,-0.01,-0.018,-1.576,-0.009,0.176,0,0
168.17,1,-0.01,-0.029,0.021,-0.003,-0.024,0.002,-1.577,-0.009,0.176,0,0
168.27,1,-0.013,-0.012,0.003,-0.011,-0.026,0.007,-1.577,-0.01,0.175,0,0
168.37,1,-0.024,-0.022,-0.01,-0.02,-0.016,-0.003,-1.577,-0.01,0.175,0,0
168.48,1,-0.011,-0.051,0.016,-0.012,-0.03,0.003,-1.579,-0.013,0.174,0,0
168.58,1,0.008,-0.016,-0.007,-0.005,-0.033,0.003,-1.58,-0.008,0.174,0,0
168.69,1,0.015,-0.024,0.004,0.008,-0.024,0.001,-1.58,-0.005,0.174,0,0
168.79,1,0.006,-0.021,0.008,0.008,-0.023,0.006,-1.58,-0.011,0.174,0,0
168.88,1,0.002,-0.042,0.017,0.001,-0.036,0.009,-1.58,-0.012,0.174,0,0
168.98,1,0.037,-0.01,0.019,0.021,-0.02,0.018,-1.579,-0.013,0.174,0,0
169.08,1,0.011,-0.023,-0.016,0.022,-0.02,0.002,-1.579,-0.015,0.174,0,0
169.18,1,0,-0.006,0.003,0.005,-0.019,0,-1.582,-0.015,0.173,0,0
169.28,1,-0.034,0.011,0.014,-0.011,-0.003,0.008,-1.583,-0.021,0.173,0,0
169.38,1,0.03,-0.013,0.007,-0.002,-0.001,0.005,-1.582,-0.022,0.173,0,0
169.48,1,0.03,-0.063,-0.01,0.025,-0.024,0.001,-1.581,-0.022,0.173,0,0
169.58,1,-0.018,-0.039,0.012,0.005,-0.043,0.001,-1.583,-0.022,0.173,0,0
169.69,1,-0.054,-0.074,0.029,-0.026,-0.055,0.019,-1.583,-0.022,0.174,0,0
169.78,1,0.012,-0.044,0.005,-0.014,-0.052,0.014,-1.583,-0.022,0.173,0,0
169.88,1,-0.014,-0.046,-0.002,-0.009,-0.056,0.006,-1.583,-0.023,0.173,0,0
169.98,1,-0.008,0.02,0.012,-0.01,-0.017,0.007,-1.584,-0.023,0.173,0,0
170.08,1,0.021,0.033,0.009,0.001,0.009,0.009,-1.584,-0.024,0.173,0,0
170.19,1,-0.006,-0.078,0.027,0.004,-0.02,0.014,-1.583,-0.024,0.173,0,0
170.28,1,-0.01,-0.051,0.014,-0.002,-0.045,0.017,-1.584,-0.023,0.173,0,0
170.39,1,-0.031,-0.049,0.019,-0.017,-0.049,0.017,-1.584,-0.02,0.174,0,0
170.49,1,0.006,-0.027,0.018,-0.012,-0.041,0.018,-1.586,-0.011,0.174,0,0
170.58,1,0.028,-0.024,0.016,0.011,-0.031,0.017,-1.588,-0.006,0.174,0,0
170.68,1,0.02,-0.027,-0.019,0.02,-0.027,0.004,-1.588,-0.006,0.174,0,0
170.79,1,0.011,-0.016,-0.03,0.02,-0.021,-0.016,-1.586,-0.005,0.175,0,0
170.89,1,0.002,-0.02,0.001,0.007,-0.016,-0.014,-1.586,0.004,0.176,0,0
170.99,1,0.02,-0.019,0.001,0.009,-0.02,0.001,-1.584,0.008,0.177,0,0
171.09,1,0.03,0.002,-0.014,0.022,-0.013,-0.008,-1.584,0.004,0.177,0,0
171.19,1,0.027,-0.005,-0.012,0.027,-0.009,-0.011,-1.583,0.002,0.177,0,0
171.29,1,-0.008,0.021,0.008,0.014,0.004,-0.006,-1.582,0.002,0.177,0,0
171.39,1,0.017,0.012,-0.01,0.006,0.01,0,-1.58,0.008,0.177,0,0
171.49,1,0.013,-0.005,-0.011,0.015,0.007,-0.009,-1.577,0.013,0.177,0,0
171.6,1,0.012,0.009,-0.003,0.012,0.007,-0.007,-1.578,0.014,0.178,0,0
171.69,1,0.002,0.03,-0.021,0.006,0.012,-0.012,-1.575,0.009,0.177,0,0
171.79,1,0.007,0.029,-0.017,0.011,0.026,-0.015,-1.573,0.003,0.177,0,0
171.89,1,-0.028,0.028,-0.013,-0.009,0.029,-0.015,-1.572,0.003,0.175,0,0
171.99,1,-0.019,0.031,-0.007,-0.017,0.028,-0.007,-1.573,0.001,0.174,0,0
172.09,1,-0.058,0.031,-0.047,-0.026,0.029,-0.022,-1.573,0.003,0.173,0,0
172.19,1,0,0.026,-0.006,-0.026,0.03,-0.031,-1.575,0,0.172,0,0
172.29,1,0.027,0.04,-0.003,-0.005,0.032,-0.002,-1.577,-0.001,0.171,0,0
172.39,1,0.09,0.067,-0.035,0.04,0.053,-0.021,-1.575,-0.002,0.17,0,0
172.49,1,0.047,-0.015,-0.007,0.06,0.024,-0.018,-1.575,0,0.169,0,0
172.6,1,-0.018,-0.006,-0.039,0.021,0.001,-0.026,-1.573,0,0.169,0,0
172.69,1,0.01,0.015,-0.022,0.003,0.004,-0.026,-1.571,-0.005,0.167,0,0
172.8,1,-0.01,0.014,-0.021,0.006,0.014,-0.023,-1.567,-0.011,0.166,0,0
172.89,1,-0.021,0.024,-0.024,-0.012,0.014,-0.021,-1.565,-0.011,0.165,0,0
172.99,1,-0.046,0.027,-0.027,-0.025,0.025,-0.027,-1.563,-0.012,0.163,0,0
173.09,1,-0.033,-0.015,-0.025,-0.035,0.008,-0.025,-1.561,-0.009,0.162,0,0
173.19,1,0.017,-0.028,-0.035,-0.008,-0.01,-0.026,-1.56,-0.002,0.161,0,0
173.3,1,0.005,0.004,-0.039,0,-0.011,-0.036,-1.561,-0.002,0.161,0,0
173.39,1,-0.022,-0.017,-0.031,-0.008,-0.004,-0.035,-1.561,-0.001,0.16,0,0
173.5,1,0.019,-0.056,-0.046,-0.003,-0.029,-0.039,-1.56,-0.001,0.161,0,0
173.6,1,-0.011,-0.053,-0.048,0.004,-0.049,-0.043,-1.56,-0.001,0.161,0,0
173.71,1,-0.04,-0.03,-0.043,-0.022,-0.041,-0.045,-1.561,-0.001,0.162,0,0
173.8,1,-0.012,-0.05,-0.026,-0.025,-0.045,-0.035,-1.559,-0.001,0.162,0,0
173.9,1,0.012,-0.037,-0.037,-0.006,-0.041,-0.034,-1.554,0.002,0.164,0,0
174,1,0.026,-0.044,-0.006,0.02,-0.042,-0.025,-1.552,0.009,0.165,0,0
174.1,1,0.04,-0.016,-0.026,0.024,-0.033,-0.02,-1.55,0.015,0.166,0,0
174.2,1,-0.016,0.03,-0.021,0.009,-0.008,-0.021,-1.549,0.012,0.167,0,0
174.3,1,-0.053,-0.01,-0.014,-0.017,0.005,-0.017,-1.55,0.011,0.168,0,0
174.4,1,-0.052,-0.011,-0.014,-0.039,-0.003,-0.014,-1.549,0.011,0.168,0,0
174.51,1,0.015,-0.014,0,-0.025,-0.007,-0.011,-1.549,0.015,0.169,0,0
174.6,1,0.045,-0.013,0.009,0.011,-0.019,0.001,-1.549,0.021,0.17,0,0
174.7,1,0.057,0.004,0.014,0.042,-0.004,0.007,-1.549,0.02,0.171,0,0
174.8,1,-0.01,-0.003,0.017,0.023,-0.001,0.013,-1.55,0.02,0.17,0,0
174.9,1,-0.036,0.032,0.01,-0.011,0.006,0.013,-1.552,0.022,0.169,0,0
175.01,1,-0.014,0.03,0.005,-0.018,0.024,0.009,-1.553,0.02,0.168,0,0
175.11,1,0.007,0.023,0.001,-0.005,0.029,0.006,-1.552,0.013,0.167,0,0
175.21,1,-0.024,0.035,0.012,-0.01,0.024,0.006,-1.552,0.009,0.166,0,0
175.3,1,-0.051,0.02,0.005,-0.029,0.03,0.006,-1.553,0.009,0.165,0,0
175.4,1,0.033,0.01,0.019,-0.014,0.019,0.016,-1.554,0.006,0.164,0,0
175.51,1,0.042,0.026,0.002,0.023,0.018,0.005,-1.554,0.007,0.163,0,0
175.61,1,-0.013,0.077,-0.003,0.021,0.042,0.005,-1.555,0.006,0.162,0,0
175.71,1,-0.035,0.087,-0.004,-0.017,0.07,-0.002,-1.556,0.006,0.16,0,0
175.8,1,-0.014,0.042,0.011,-0.021,0.062,0.004,-1.557,0.005,0.159,0,0
175.9,1,0.001,0.056,0.006,-0.01,0.056,0.006,-1.558,0.005,0.158,0,0
176,1,-0.028,0.059,0.013,-0.014,0.061,0.01,-1.561,0.007,0.158,0,0
176.11,1,-0.016,0.039,0.022,-0.017,0.051,0.014,-1.564,0.008,0.156,0,0
176.21,1,0.021,0.053,0.008,-0.004,0.048,0.014,-1.563,0.007,0.155,0,0
176.32,1,0.009,0.018,0.017,0.011,0.037,0.015,-1.565,0.004,0.154,0,0
176.41,1,0.02,0.03,0.016,0.011,0.033,0.015,-1.568,-0.002,0.152,0,0
176.51,1,0.023,0.058,-0.002,0.02,0.044,0.012,-1.57,-0.011,0.151,0,0
176.61,1,0.002,0.021,0.01,0.016,0.041,0.001,-1.569,-0.01,0.15,0,0
176.71,1,0.003,-0.02,-0.006,0.003,0.006,0.005,-1.57,-0.009,0.15,0,0
176.81,1,-0.011,-0.007,-0.017,-0.003,-0.004,-0.008,-1.569,-0.009,0.149,0,0
177.01,1,0.014,0.004,-0.048,0.003,-0.004,-0.033,-1.568,-0.009,0.149,0,0
177.11,1,0.001,0.026,-0.02,0.005,0.018,-0.03,-1.568,-0.009,0.148,0,0
177.21,1,-0.026,0.022,-0.045,-0.003,0.028,-0.034,-1.567,-0.009,0.147,0,0
177.32,1,0.021,0.012,-0.033,-0.001,0.023,-0.035,-1.564,-0.008,0.146,0,0
177.41,1,-0.002,0.033,-0.048,0.001,0.016,-0.04,-1.56,-0.006,0.145,0,0
177.51,1,-0.027,0.014,-0.041,-0.006,0.022,-0.044,-1.559,-0.006,0.145,0,0
177.61,1,-0.065,-0.009,-0.051,-0.039,0.006,-0.046,-1.558,-0.005,0.145,0,0
177.71,1,0.003,-0.025,-0.032,-0.027,-0.012,-0.041,-1.553,-0.004,0.146,0,0
177.81,1,0.041,-0.038,-0.023,0.003,-0.024,-0.03,-1.548,0.001,0.147,0,0
177.91,1,-0.005,-0.069,-0.032,0.014,-0.04,-0.032,-1.544,0.014,0.149,0,0
178.02,1,-0.012,-0.001,-0.04,-0.004,-0.034,-0.036,-1.544,0.016,0.149,0,0
178.12,1,0.027,0,-0.027,0.003,-0.017,-0.031,-1.544,0.017,0.15,0,0
178.21,1,0.029,-0.003,-0.028,0.018,-0.008,-0.029,-1.542,0.015,0.149,0,0
178.32,1,-0.007,0.035,-0.042,0.014,0.007,-0.033,-1.539,0.014,0.149,0,0
178.41,1,-0.006,-0.018,-0.023,0.008,0.004,-0.033,-1.537,0.015,0.149,0,0
178.51,1,0,0.046,-0.017,-0.011,0.024,-0.024,-1.536,0.011,0.15,0,0
178.62,1,-0.015,0.043,-0.034,-0.006,0.036,-0.026,-1.536,0.011,0.15,0,0
178.71,1,-0.015,0.02,-0.013,-0.009,0.035,-0.023,-1.535,0.009,0.15,0,0
178.82,1,-0.042,-0.02,0.009,-0.027,0,-0.005,-1.537,0.006,0.151,0,0
178.92,1,-0.02,-0.005,-0.008,-0.025,-0.002,-0.005,-1.538,0.006,0.151,0,0
179.02,1,0,-0.005,0,-0.015,-0.004,-0.005,-1.538,0.007,0.151,0,0
179.12,1,0.024,0.045,0.017,0.005,0.01,0.008,-1.539,0.008,0.151,0,0
179.22,1,-0.001,0.042,0.008,0.009,0.033,0.009,-1.54,0.007,0.15,0,0
179.32,1,-0.005,0.034,0.014,-0.001,0.034,0.011,-1.54,0.007,0.149,0,0
179.42,1,0.005,0.031,0.032,-0.002,0.036,0.019,-1.541,0.006,0.149,0,0
179.52,1,0.024,0.018,0.021,0.014,0.027,0.025,-1.544,0.007,0.149,0,0
179.62,1,-0.015,0.03,0.015,0.005,0.025,0.018,-1.546,0.009,0.148,0,0
179.72,1,-0.018,-0.015,0.025,-0.011,0.008,0.02,-1.548,0.013,0.149,0,0
179.82,1,-0.009,-0.04,-0.001,-0.008,-0.011,0.015,-1.552,0.01,0.149,0,0
179.92,1,-0.031,0.004,-0.032,-0.022,-0.017,-0.008,-1.552,0.01,0.15,0,0
180.02,1,-0.022,0.011,-0.016,-0.02,0.004,-0.018,-1.552,0.011,0.15,0,0
180.12,1,-0.012,-0.006,-0.028,-0.021,-0.001,-0.02,-1.552,0.009,0.151,0,0
180.22,1,0.023,0.026,-0.021,-0.004,0.012,-0.025,-1.547,-0.001,0.151,0,0
180.32,1,0.026,0.013,-0.024,0.017,0.014,-0.022,-1.546,-0.001,0.151,0,0
180.43,1,0.004,-0.042,-0.03,0.018,-0.01,-0.027,-1.546,-0.001,0.152,0,0
180.53,1,-0.026,-0.013,-0.033,0.001,-0.018,-0.028,-1.547,-0.002,0.153,0,0
180.62,1,-0.012,-0.025,-0.033,-0.011,-0.016,-0.034,-1.543,-0.006,0.153,0,0
180.72,1,-0.007,-0.023,-0.024,-0.017,-0.024,-0.027,-1.538,-0.016,0.153,0,0
180.82,1,-0.006,0.037,-0.031,-0.011,-0.001,-0.03,-1.539,-0.016,0.154,0,0
180.92,1,0.037,0.032,-0.026,0.011,0.016,-0.027,-1.539,-0.016,0.154,0,0
181.02,1,-0.005,-0.034,-0.04,0.012,0.008,-0.033,-1.539,-0.016,0.153,0,0
181.13,1,-0.009,-0.038,-0.012,0,-0.021,-0.026,-1.539,-0.017,0.153,0,0
181.22,1,0.008,-0.033,-0.039,0.004,-0.033,-0.029,-1.539,-0.018,0.153,0,0
181.33,1,-0.054,-0.043,-0.032,-0.021,-0.031,-0.031,-1.54,-0.018,0.152,0,0
181.43,1,-0.036,0.003,-0.031,-0.036,-0.02,-0.029,-1.54,-0.019,0.152,0,0
181.53,1,-0.036,-0.007,-0.038,-0.034,-0.01,-0.034,-1.536,-0.018,0.151,0,0
181.64,1,-0.032,-0.002,-0.021,-0.033,-0.006,-0.032,-1.533,-0.014,0.151,0,0
181.74,1,-0.001,0.002,-0.013,-0.024,-0.003,-0.021,-1.531,-0.018,0.151,0,0
181.83,1,0.003,0.015,-0.03,-0.007,0.008,-0.022,-1.528,-0.021,0.151,0,0
181.93,1,-0.018,-0.009,-0.018,-0.005,0,-0.024,-1.526,-0.018,0.151,0,0
182.03,1,-0.003,-0.008,-0.011,-0.008,-0.005,-0.017,-1.525,-0.018,0.152,0,0
182.14,1,-0.01,-0.039,-0.011,-0.007,-0.021,-0.011,-1.524,-0.016,0.153,0,0
182.23,1,-0.014,-0.039,-0.028,-0.01,-0.032,-0.018,-1.521,-0.006,0.155,0,0
182.33,1,0,-0.037,-0.004,-0.009,-0.032,-0.015,-1.52,-0.003,0.157,0,0
182.43,1,-0.004,-0.057,0.005,-0.008,-0.046,-0.006,-1.521,0.007,0.159,0,0
182.53,1,-0.019,-0.035,-0.009,-0.009,-0.042,-0.006,-1.524,0.02,0.162,0,0
182.64,1,-0.004,-0.04,0.004,-0.012,-0.039,-0.001,-1.525,0.025,0.165,0,0
182.74,1,0.02,-0.03,0.008,0.009,-0.041,0.004,-1.527,0.028,0.168,0,0
182.84,1,-0.024,0.005,0.005,-0.004,-0.017,0.007,-1.529,0.031,0.169,0,0
182.93,1,-0.009,0.043,0.005,-0.015,0.01,0.004,-1.53,0.027,0.169,0,0
183.03,1,-0.045,0.044,0.01,-0.025,0.034,0.007,-1.531,0.019,0.169,0,0
183.13,1,-0.008,0.063,-0.002,-0.022,0.045,0.005,-1.533,0.013,0.167,0,0
183.23,1,-0.018,0.066,-0.005,-0.017,0.06,-0.002,-1.532,0.006,0.166,0,0
183.35,1,-0.012,0.053,-0.018,-0.015,0.057,-0.007,-1.532,-0.003,0.164,0,0
183.43,1,-0.02,0.021,-0.008,-0.014,0.047,-0.012,-1.532,-0.001,0.162,0,0
183.53,1,-0.036,0.029,-0.015,-0.024,0.031,-0.011,-1.533,-0.002,0.161,0,0
183.63,1,-0.046,0.027,-0.014,-0.041,0.029,-0.014,-1.533,-0.004,0.159,0,0
183.74,1,-0.011,0.007,0.009,-0.03,0.016,-0.005,-1.533,-0.007,0.157,0,0
183.84,1,0.013,0.037,0.005,-0.006,0.025,0.003,-1.534,-0.007,0.156,0,0
183.94,1,0.003,0.035,0.017,0.001,0.032,0.008,-1.535,-0.008,0.154,0,0
184.04,1,0.001,0.011,0.012,-0.003,0.022,0.014,-1.537,-0.011,0.153,0,0
184.14,1,-0.011,0.015,-0.006,0.002,0.019,0.004,-1.536,-0.017,0.151,0,0
184.24,1,-0.019,-0.005,0.007,-0.012,0.014,0.003,-1.537,-0.018,0.15,0,0
184.35,1,0.008,-0.054,0.009,-0.007,-0.026,0.007,-1.536,-0.018,0.15,0,0
184.44,1,0.004,-0.02,-0.006,0.004,-0.029,0.005,-1.536,-0.018,0.15,0,0
184.55,1,0.008,0.008,-0.013,0.008,-0.009,-0.007,-1.536,-0.017,0.149,0,0
184.64,1,0.005,0,-0.013,0.004,-0.003,-0.011,-1.536,-0.014,0.149,0,0
184.75,1,-0.01,-0.025,-0.011,-0.001,-0.011,-0.01,-1.534,-0.013,0.149,0,0
184.84,1,-0.038,-0.02,-0.03,-0.018,-0.019,-0.018,-1.533,-0.009,0.149,0,0
184.94,1,-0.029,0.009,-0.016,-0.029,-0.007,-0.021,-1.533,-0.006,0.149,0,0
185.04,1,0.002,0.023,-0.023,-0.016,0.009,-0.021,-1.531,-0.009,0.149,0,0
185.14,1,-0.008,0.008,-0.014,-0.006,0.019,-0.017,-1.53,-0.007,0.149,0,0
185.24,1,-0.029,-0.036,-0.027,-0.02,-0.016,-0.021,-1.531,-0.004,0.149,0,0
185.34,1,-0.018,-0.004,-0.013,-0.022,-0.02,-0.018,-1.531,-0.004,0.149,0,0
185.44,1,0.006,0.001,-0.011,-0.008,-0.001,-0.016,-1.531,-0.004,0.148,0,0
185.55,1,-0.015,-0.02,-0.034,-0.009,-0.009,-0.021,-1.531,-0.004,0.148,0,0
185.64,1,0.024,-0.014,-0.008,0.001,-0.012,-0.022,-1.53,-0.003,0.148,0,0
185.74,1,-0.018,0.018,-0.03,0.006,0.001,-0.017,-1.528,-0.004,0.148,0,0
185.84,1,-0.057,-0.001,-0.02,-0.03,0.004,-0.024,-1.526,-0.005,0.148,0,0
185.94,1,-0.012,-0.004,-0.013,-0.028,-0.002,-0.018,-1.525,-0.002,0.148,0,0
186.04,1,0.002,0,-0.018,-0.01,-0.003,-0.016,-1.523,-0.001,0.148,0,0
186.15,1,-0.005,-0.017,-0.01,-0.006,-0.006,-0.014,-1.521,-0.001,0.148,0,0
186.24,1,-0.035,-0.02,0.003,-0.02,-0.014,-0.007,-1.522,0.002,0.148,0,0
186.35,1,-0.009,0.005,0.012,-0.019,-0.01,0.004,-1.523,0.003,0.149,0,0
186.45,1,-0.019,0.004,-0.005,-0.015,0,0.001,-1.524,0.001,0.15,0,0
186.55,1,-0.028,-0.024,0.007,-0.021,-0.006,0.002,-1.525,-0.001,0.15,0,0
186.65,1,-0.016,-0.037,0.001,-0.024,-0.024,0.003,-1.526,-0.003,0.151,0,0
186.75,1,-0.017,-0.036,0.001,-0.016,-0.029,0.001,-1.525,-0.006,0.151,0,0
186.95,1,-0.04,-0.024,-0.015,-0.018,-0.027,-0.004,-1.526,0.003,0.153,0,0
187.05,1,-0.045,0.013,-0.009,-0.037,-0.014,-0.011,-1.526,0,0.153,0,0
187.15,1,-0.021,0.034,-0.013,-0.034,0.013,-0.009,-1.527,-0.003,0.153,0,0
187.25,1,-0.02,-0.023,-0.02,-0.024,0.002,-0.014,-1.527,-0.003,0.154,0,0
187.35,1,-0.013,-0.009,-0.016,-0.018,-0.011,-0.018,-1.528,-0.003,0.155,0,0
187.45,1,0.01,0.013,0.003,-0.007,0.003,-0.007,-1.528,-0.002,0.156,0,0
187.55,1,0.036,-0.023,-0.022,0.015,0.001,-0.012,-1.525,-0.006,0.156,0,0
187.65,1,0.028,-0.012,-0.01,0.025,-0.02,-0.014,-1.523,-0.002,0.157,0,0
187.75,1,0.017,0.024,-0.01,0.022,0.007,-0.011,-1.522,-0.001,0.156,0,0
187.85,1,0.014,0.028,-0.022,0.019,0.017,-0.016,-1.521,-0.002,0.156,0,0
187.95,1,-0.023,0.039,-0.022,-0.001,0.021,-0.019,-1.519,-0.004,0.155,0,0
188.05,1,-0.042,0.035,-0.009,-0.022,0.037,-0.017,-1.519,-0.002,0.155,0,0
188.16,1,-0.039,0.02,-0.003,-0.033,0.029,-0.005,-1.52,0,0.154,0,0
188.25,1,-0.059,0.014,-0.019,-0.04,0.021,-0.014,-1.52,-0.004,0.154,0,0
188.35,1,-0.031,0.012,0.039,-0.046,0.015,0.006,-1.522,-0.007,0.153,0,0
188.45,1,0.055,0.016,0.021,-0.003,0.017,0.024,-1.524,-0.009,0.153,0,0
188.55,1,0.019,0.013,0.005,0.023,0.014,0.012,-1.523,-0.01,0.152,0,0
188.66,1,-0.01,-0.009,0.025,0.008,0.004,0.014,-1.524,-0.01,0.152,0,0
188.76,1,-0.031,0.007,0.009,-0.012,0,0.015,-1.525,-0.007,0.151,0,0
188.86,1,-0.015,-0.018,0.038,-0.02,-0.002,0.022,-1.526,-0.008,0.151,0,0
188.95,1,-0.025,-0.005,0.009,-0.021,-0.006,0.024,-1.527,-0.007,0.151,0,0
189.06,1,0.016,-0.001,0.01,-0.007,-0.007,0.011,-1.527,-0.005,0.151,0,0
189.16,1,0.018,-0.032,0.028,0.011,-0.009,0.02,-1.528,-0.002,0.152,0,0
189.26,1,-0.022,-0.014,0.007,0,-0.021,0.016,-1.529,0.003,0.152,0,0
189.36,1,-0.025,-0.013,0.014,-0.019,-0.016,0.011,-1.531,0.004,0.153,0,0
189.46,1,0.021,0.011,0.018,-0.004,-0.008,0.019,-1.533,0.002,0.153,0,0
189.56,1,-0.012,0.004,-0.023,0.002,0.004,0,-1.532,0.001,0.153,0,0
189.67,1,-0.062,-0.014,0.009,-0.029,0,-0.006,-1.534,0.001,0.154,0,0
189.76,1,-0.054,0.001,0.019,-0.043,-0.004,0.011,-1.536,-0.001,0.154,0,0
189.87,1,-0.017,-0.013,-0.003,-0.041,-0.005,0.007,-1.537,-0.002,0.154,0,0
189.96,1,0.013,-0.001,0.016,-0.01,-0.006,0.01,-1.537,0.002,0.155,0,0
190.06,1,0.013,0.001,0.007,0.005,-0.007,0.008,-1.536,0.008,0.155,0,0
190.16,1,0.02,0.03,0.009,0.015,0.012,0.01,-1.538,0.016,0.155,0,0
190.27,1,-0.021,-0.012,0.011,-0.002,0.003,0.009,-1.539,0.017,0.155,0,0
190.36,1,-0.017,-0.004,0.018,-0.011,0.008,0.017,-1.538,0.018,0.156,0,0
190.47,1,-0.018,-0.01,-0.005,-0.014,-0.007,0.003,-1.538,0.018,0.156,0,0
190.56,1,-0.033,-0.015,0.006,-0.024,-0.012,0.006,-1.538,0.019,0.156,0,0
190.66,1,-0.033,0.001,0.01,-0.031,-0.007,0.006,-1.539,0.017,0.157,0,0
190.76,1,-0.03,0.022,0.015,-0.033,0.004,0.012,-1.542,0.013,0.157,0,0
190.86,1,0.004,0.003,0.017,-0.016,0.01,0.012,-1.544,0.012,0.157,0,0
190.97,1,0.011,-0.008,-0.005,0,0.002,0.009,-1.544,0.012,0.157,0,0
191.07,1,0.005,0.02,0,0.007,0.005,0,-1.543,0.008,0.157,0,0
191.16,1,-0.028,0.016,-0.005,-0.007,0.016,-0.001,-1.542,0.003,0.157,0,0
191.26,1,-0.021,0.024,-0.005,-0.02,0.018,-0.003,-1.541,0.001,0.157,0,0
191.36,1,-0.003,0.003,-0.015,-0.015,0.013,-0.009,-1.539,0,0.157,0,0
191.46,1,0.011,-0.009,-0.012,-0.001,-0.001,-0.011,-1.537,0.002,0.158,0,0
191.58,1,-0.001,-0.009,-0.014,0.002,-0.005,-0.011,-1.536,0.004,0.158,0,0
191.67,1,0.013,-0.019,-0.011,0.006,-0.01,-0.014,-1.534,0.004,0.159,0,0
191.77,1,0.016,-0.052,-0.012,0.012,-0.033,-0.011,-1.531,0.003,0.16,0,0
191.87,1,-0.025,-0.025,-0.018,-0.005,-0.039,-0.015,-1.53,0.008,0.161,0,0
191.97,1,0.004,0.014,-0.011,-0.001,-0.011,-0.013,-1.528,0.008,0.161,0,0
192.07,1,-0.013,-0.013,-0.013,-0.006,0,-0.014,-1.526,0.006,0.162,0,0
192.18,1,-0.013,-0.011,0.003,-0.012,-0.007,-0.007,-1.527,0.006,0.162,0,0
192.27,1,0.006,-0.013,0.004,-0.007,-0.013,-0.001,-1.528,0.008,0.163,0,0
192.37,1,-0.028,-0.003,0.011,-0.007,-0.009,0.007,-1.53,0.011,0.163,0,0
192.47,1,-0.018,0.017,-0.006,-0.018,0.003,0.003,-1.531,0.013,0.164,0,0
192.57,1,0.026,0.02,-0.002,-0.001,0.017,-0.002,-1.532,0.013,0.164,0,0
192.68,1,0.011,0.021,-0.009,0.011,0.018,-0.005,-1.531,0.014,0.163,0,0
192.77,1,-0.037,0.025,-0.003,-0.01,0.019,-0.007,-1.531,0.015,0.163,0,0
192.88,1,-0.012,0.02,-0.004,-0.022,0.023,-0.002,-1.53,0.015,0.163,0,0
192.97,1,0.005,0.038,-0.034,-0.005,0.026,-0.017,-1.527,0.012,0.162,0,0
193.07,1,-0.054,-0.007,-0.012,-0.023,0.013,-0.02,-1.525,0.008,0.162,0,0
193.18,1,-0.028,-0.012,-0.01,-0.035,0,-0.013,-1.525,0.01,0.162,0,0
193.27,1,0.027,0.023,-0.021,-0.002,0.007,-0.014,-1.525,0.011,0.162,0,0
193.39,1,0.03,0.058,-0.019,0.019,0.031,-0.018,-1.522,0.01,0.161,0,0
193.47,1,-0.016,0.029,-0.023,0.004,0.038,-0.02,-1.522,0.012,0.161,0,0
193.57,1,-0.025,0.032,-0.019,-0.013,0.033,-0.022,-1.519,0.008,0.161,0,0
193.67,1,-0.017,0.006,-0.013,-0.015,0.025,-0.019,-1.519,0.008,0.161,0,0
193.77,1,0.016,0.022,-0.003,-0.004,0.019,-0.011,-1.519,0.008,0.161,0,0
193.87,1,-0.009,0.004,0.001,-0.005,0.01,-0.004,-1.518,0.007,0.161,0,0
193.97,1,-0.026,0.014,0.005,-0.013,0.005,0.002,-1.519,0.008,0.161,0,0
194.07,1,-0.026,0.02,0.001,-0.02,0.022,0.001,-1.521,0.015,0.16,0,0
194.18,1,-0.015,-0.003,0.015,-0.021,0.006,0.008,-1.522,0.016,0.16,0,0
194.28,1,0.005,0.013,0.016,-0.01,0.006,0.011,-1.523,0.016,0.161,0,0
194.39,1,-0.003,-0.008,0.02,-0.005,0.003,0.017,-1.524,0.015,0.161,0,0
